image_num,estimated_x,estimated_y,actual_x,actual_y,error_meters,processing_time_sec,measurement_available,feature_count,measurement_error,length_std,length_mean,inlier_count,length_confidence,inlier_confidence,cosine_confidence
00447.png,-7165.938818327932,-14296.555873865535,-7174.23843176,-14343.42733312,47.6006016323828,2.0611181259155273,True,3895,32.51431139916185,105.86368367058377,713.4360198974609,773,0.8516143273985535,1.0,0.9443238079547882
00448.png,-7187.820568923408,-14285.702165981726,-7207.11855747,-14325.3969152,44.13712130900888,1.5390839576721191,True,3847,42.88675136554285,110.40119864587373,705.6110534667969,348,0.8435381672332762,1.0,0.9453766345977783
00449.png,-7213.364954210249,-14268.586871315694,-7240.90782084,-14308.51197483,48.5038492576854,1.5476460456848145,True,3880,55.45466029070899,113.3416861791062,714.4366302490234,581,0.8413551582040244,1.0,0.9467214345932007
00450.png,-7245.337810429496,-14249.33295104854,-7275.72207159,-14293.22335597,53.38137287893054,1.5328028202056885,True,4110,58.132314624120305,113.81068734444553,722.9903259277344,951,0.8425833883760412,1.0,0.9487855434417725
00451.png,-7283.917330983941,-14231.083439023523,-7311.55283291,-14279.88282819,56.0812031765236,1.5605394840240479,True,4182,57.169869901991284,113.01641280125814,723.0019989013672,1107,0.8436845085172773,1.0,0.9494885206222534
00452.png,-7327.341578517146,-14221.896068145306,-7348.21855982,-14268.67184227,51.22325051462505,1.4981591701507568,True,4353,31.78810140108876,103.01712044147071,712.9297637939453,1096,0.8555017258737352,1.0,0.9502508640289307
00453.png,-7374.188217173726,-14217.730398306407,-7385.42892165,-14259.02155562,42.79384429352949,1.4687280654907227,True,4435,24.47328011311001,100.66472619876049,711.9573059082031,769,0.8586084792397091,1.0,0.9527791440486908
00454.png,-7423.614091354091,-14216.154863647473,-7422.98753901,-14250.5200861,34.37093368024112,1.4347937107086182,True,4443,33.83596871561685,100.1941039321374,712.0465698242188,469,0.8592871475290274,1.0,0.9533596634864807
00455.png,-7473.375156047898,-14212.910985690314,-7460.63163085,-14242.82123012,32.51184639962812,1.404268503189087,True,4488,42.92508710011675,96.89007015872185,716.5122528076172,294,0.8647754176162892,1.0,0.954404205083847
00456.png,-7520.56031702671,-14211.205730986812,-7498.28985071,-14235.74576329,33.138902447203286,1.3691191673278809,True,4458,65.86083057288302,85.67058718316456,733.7563323974609,151,0.8832438189620168,0.604,0.9554439187049866
00457.png,-7564.872759006049,-14205.86981690683,-7535.92122734,-14228.62576866,36.82423829494425,1.4107935428619385,True,4402,62.78935656479393,108.64188368808423,708.4747772216797,67,0.8466538440307939,0.268,0.9557487964630127
00458.png,-7607.849135157075,-14201.076752882665,-7573.378123,-14221.41449204,40.023422057151954,2.579413652420044,True,4525,42.93273485460079,105.88350013070203,700.0727691650391,243,0.8487535799214317,0.972,0.9528728127479553
00459.png,-7648.989972454306,-14192.813892184935,-7610.77426821,-14214.59506004,43.98703586306705,2.454389810562134,True,4476,45.700373358870756,96.97131060086684,703.4584197998047,167,0.8621506149169931,0.668,0.9534563422203064
00460.png,-7692.750078063834,-14186.895221467892,-7648.31098715,-14208.39790398,49.36798716237559,2.2994048595428467,True,4556,61.62622030943283,81.32953382030152,713.5657958984375,112,0.8860237776421149,0.448,0.9545068740844727
00461.png,-7727.378222404268,-14189.633821818412,-7685.84911889,-14202.54027238,43.488422652442964,3.2757678031921387,True,4553,38.1283167556094,106.56179530482831,704.0046997070312,374,0.8486348239590253,1.0,0.9545825123786926
00462.png,-7766.054245874196,-14185.90947082477,-7723.30884016,-14196.72271579,44.091903750567006,2.8589701652526855,True,4519,43.83245892785248,110.04244186548019,696.4057006835938,203,0.8419851506708486,0.812,0.9549166262149811
00463.png,-7805.2120672369065,-14179.79435914219,-7760.64564771,-14190.98976201,45.95109133438288,2.4046342372894287,True,4456,46.53594282244094,110.20211455433609,695.6214752197266,136,0.8415774692414054,0.544,0.9545742273330688
00464.png,-7844.3667181022165,-14174.648782889815,-7797.95985044,-14185.44716457,47.64664115265009,1.9000277519226074,True,4571,52.2976753424979,109.93865699145105,712.3386535644531,72,0.845665181243034,0.288,0.9542682468891144
00465.png,-7870.944960621438,-14181.122660920628,-7835.37506846,-14179.82775667,35.59345453021744,2.1842081546783447,True,4635,38.79374999710275,101.45233111206869,712.5859680175781,673,0.8576279415179755,1.0,0.9540824294090271
00466.png,-7893.800681676382,-14180.017312707863,-7873.01916031,-14173.83765487,21.68086255882003,1.0603137016296387,True,4635,24.406289866316012,104.37790209284952,711.6426544189453,1170,0.8533282098189099,1.0,0.9558421969413757
00467.png,-7925.339842268771,-14174.797002253288,-7910.80947709,-14167.55923559,16.233199884823375,1.0744409561157227,True,4406,20.959217249277607,103.05427827630747,711.2520751953125,1282,0.8551086430953352,1.0,0.9539158344268799
00468.png,-7960.624338445742,-14165.948275243683,-7948.77780684,-14161.11717666,12.793741618897368,1.0416462421417236,True,4366,14.44400143795079,102.1197723089015,709.1463317871094,983,0.855996191855705,1.0,0.9542332887649536
00469.png,-7997.774736435826,-14157.519009201937,-7986.84361989,-14154.73189067,11.280839447908468,0.9888427257537842,True,4429,17.367044015459474,101.92472840858906,707.1104431152344,560,0.855857413221687,1.0,0.9538876116275787
00470.png,-8038.005228791546,-14151.045457931516,-8025.15455396,-14148.53473461,13.093646368499629,0.9471840858459473,True,4319,27.799602528000385,102.9030838332661,705.4225006103516,349,0.8541256002690141,1.0,0.9551003277301788
00471.png,-8079.736816725852,-14149.350958533567,-8065.16367526,-14141.8711499,16.380597955463013,0.9383127689361572,True,3669,60.17002790499431,113.52527740983957,713.7398681640625,189,0.8409430627689916,0.756,0.9542994499206543
00472.png,-8121.324334456258,-14143.101182470544,-8103.62507268,-14134.58862881,19.63994494004911,0.9236464500427246,True,3184,53.38320747108604,94.27399154370313,724.8995971679688,121,0.8699488978721854,0.484,0.952782928943634
00473.png,-8163.633168499715,-14133.622787753588,-8142.12179013,-14126.64598314,22.61449097329449,0.9380967617034912,True,2720,53.99965958794495,93.50076683249905,675.8097229003906,47,0.861646313060991,0.188,0.9532536864280701
00474.png,-8199.66741444137,-14119.6638375202,-8180.68702845,-14118.59869715,19.010249245857423,1.0923514366149902,True,2276,18.988339363235873,126.98811180890723,673.3927001953125,198,0.8114204211419647,0.792,0.9513881802558899
00475.png,-8239.598640505626,-14110.210628342415,-8219.58780709,-14111.3963261,20.045930588533526,1.0594568252563477,True,1711,29.51692014132577,121.83430200996337,660.1351623535156,147,0.8154403689456574,0.588,0.9518206119537354
00476.png,-8283.838731112419,-14101.75491127962,-8258.72593636,-14104.69934553,25.284820611028536,1.012467861175537,True,1041,56.80691276631313,72.04128413522494,694.7422332763672,32,0.8963050169046409,0.128,0.9534744620323181
00477.png,-8321.889208829647,-14091.881414163507,-8297.7362071,-14098.12147682,24.946059298199206,3.7775368690490723,False,794,,,,,,,
00478.png,-8355.698988558112,-14085.965952548824,-8336.62638973,-14091.51355185,19.86302806886441,3.2630269527435303,True,776,15.099845753872255,117.6798890196641,634.1107025146484,18,0.8144174375972694,0.072,0.9451104402542114
00479.png,-8387.48431142551,-14076.438506407721,-8375.09343836,-14084.49485795,14.779666285081644,1.7045106887817383,True,896,9.562155631812784,129.27522171019524,658.6553421020508,17,0.8037285763178923,0.068,0.949613630771637
00480.png,-8412.646290420342,-14073.483478746683,-8413.47783811,-14077.61642661,4.215771530939581,1.0505471229553223,True,1055,40.28069345490083,112.95268881138924,822.9624786376953,46,0.862748677195627,0.184,0.9519985914230347
00481.png,-8444.470301975374,-14071.182199539475,-8451.93005232,-14070.57435563,7.484473890824172,1.0588736534118652,True,1411,27.56090272718425,121.32012069759024,696.5612182617188,111,0.8258299234626544,0.444,0.9543777704238892
00482.png,-8479.006081622714,-14066.006080991245,-8490.30314966,-14063.05249763,11.676788981174479,0.9278638362884521,True,1850,17.70652441409857,122.87508270571054,685.5895690917969,198,0.8207745738190217,0.792,0.9522084593772888
00483.png,-8518.182991184174,-14061.3234351449,-8528.62609254,-14055.31245344,12.04949239531249,0.9313502311706543,True,2444,17.3011409627935,117.54328185655048,691.4787750244141,287,0.8300117283391665,1.0,0.9527979791164398
00484.png,-8556.746539772304,-14054.562883287508,-8566.83036012,-14047.41990154,12.357411583735106,0.9148023128509521,True,2911,16.0748467680919,108.94997717521657,701.6749725341797,460,0.8447287113836607,1.0,0.9523954689502716
00485.png,-8596.184565027352,-14045.741916143836,-8604.91665878,-14039.2958051,10.853654172419402,0.9386236667633057,True,3483,12.74697795769016,105.3938800381298,706.9694213867188,787,0.8509215860688855,1.0,0.95278400182724
00486.png,-8637.453674899716,-14038.361496397729,-8642.91253816,-14030.84665575,9.28827314710582,0.966174840927124,True,3858,22.181375756549453,103.4662725194664,710.7015838623047,1033,0.854416713190395,1.0,0.9526055753231049
00487.png,-8680.223483417367,-14027.26451542841,-8681.01437764,-14022.28284733,5.044058952282914,0.9435939788818359,True,4199,15.803154651447905,100.13453537343295,706.7141418457031,807,0.8583097048094797,1.0,0.9544349312782288
00488.png,-8723.487285362624,-14013.782694496585,-8719.22288362,-14013.80252852,4.26444786707314,0.9853215217590332,True,4277,19.244660109871496,105.04571816443455,696.6717071533203,412,0.849217763423086,1.0,0.9527930617332458
00489.png,-8767.457010406582,-14003.485767043447,-8757.52816649,-14005.42685003,10.116805062891913,1.0871336460113525,True,4482,26.604844183884286,106.61303562286979,690.8051452636719,278,0.8456684401472185,1.0,0.9538087844848633
00490.png,-8810.18061785152,-13993.543757493562,-8795.9719039,-13996.9721347,14.61647435005294,0.9938356876373291,True,4520,35.54227705890158,122.70530500170526,672.0973205566406,179,0.8174292602445149,0.716,0.9528281688690186
00491.png,-8850.788447666024,-13982.16273278322,-8834.3118004,-13988.25915816,17.56833251915535,1.1396970748901367,True,4505,31.830047716941852,123.76208566578767,655.9681091308594,107,0.8113291119750178,0.428,0.9527609646320343
00492.png,-8890.839868076424,-13969.774612721616,-8872.89823074,-13979.60629414,20.45884429346746,1.7749619483947754,True,4626,26.663624475713668,127.06230862085911,689.4178619384766,113,0.8156962335388431,0.452,0.9521687626838684
00493.png,-8935.511853382035,-13961.331172943786,-8911.88942867,-13971.17940869,25.593098612493055,1.86362624168396,True,4754,54.79195539613369,94.54893843355099,756.4978179931641,85,0.8750175662312283,0.34,0.952042281627655
00494.png,-8972.829851214514,-13958.499137999588,-8950.87214979,-13962.38628211,22.29911525561444,2.3304498195648193,True,4646,26.709733695988035,104.4914813955316,689.7889862060547,413,0.8485167442724031,1.0,0.9521587789058685
00495.png,-9014.551506106383,-13947.6470260656,-8990.12259676,-13953.18906578,25.049666984807953,2.591994524002075,True,4758,41.984373856029,112.78051996311385,670.5430145263672,112,0.8318071808670239,0.448,0.9517943859100342
00496.png,-9055.647977901986,-13940.659378724911,-9029.47900383,-13943.68015488,26.3427464885395,2.680983304977417,True,4732,35.871234903542025,100.6062874425215,693.2376708984375,351,0.8548747541198454,1.0,0.9484868049621582
00497.png,-9088.464940423848,-13937.13864684526,-9068.95055422,-13933.87847371,19.78484262724354,2.475600004196167,True,4818,30.41895126502504,104.55652223865917,714.1758880615234,1635,0.8535983586305954,1.0,0.9516975283622742
00498.png,-9109.872964407661,-13927.51103961689,-9108.35217093,-13923.57140206,4.222979621232217,2.1786539554595947,True,4870,32.58093380481485,102.21714596483282,709.51171875,437,0.8559331110909395,1.0,0.9496550858020782
00499.png,-9137.878321827717,-13919.010975418296,-9147.79546529,-13913.20310469,11.492654038477234,1.8754475116729736,True,4688,32.31349240046437,111.82599599874875,700.1232452392578,379,0.8402766987681809,1.0,0.9500000476837158
00500.png,-9168.432576911642,-13908.338704623828,-9187.34966455,-13902.7079031,19.73732835309924,1.2723236083984375,True,4651,37.22007134617824,109.47910661958791,685.482421875,171,0.8402889656599366,0.684,0.9514654874801636
00501.png,-9207.928411306077,-13896.746949796396,-9226.8975062,-13892.0167792,19.549963554076363,1.3012995719909668,True,4570,14.636946870025959,102.47013733527312,709.0732116699219,285,0.8554872252274937,1.0,0.9513188302516937
00502.png,-9252.891845645554,-13883.719730212464,-9266.26380289,-13881.05626214,13.634636141838477,1.4757087230682373,True,4421,12.92307753946666,98.12504632235924,707.4358978271484,441,0.8612947878051636,1.0,0.9519237875938416
00503.png,-9299.119693917475,-13872.175100516726,-9305.40899616,-13869.82078593,6.715513373607585,1.5033044815063477,True,4423,24.033614776069506,102.45038198567434,708.5006866455078,814,0.8553983307048868,1.0,0.9521365165710449
00504.png,-9344.836210439344,-13861.047000961833,-9344.32178361,-13858.06990048,3.021218668298366,1.564427375793457,True,4462,29.845502145925696,104.26680253275683,713.4413604736328,1292,0.8538537176152261,1.0,0.9521014988422394
00505.png,-9391.331539178584,-13850.650388235112,-9383.23245186,-13845.79581343,9.442569138347007,1.6701760292053223,True,4380,39.0615920136475,105.55347512408417,718.6767120361328,707,0.8531280152030621,1.0,0.9521089494228363
00506.png,-9441.596552731342,-13840.088647873245,-9422.14029451,-13832.76586703,20.788677284851975,1.7932751178741455,True,4384,58.803377874691634,107.81642631068625,726.1494293212891,383,0.8515230860795977,1.0,0.9500385522842407
00507.png,-9489.852156231162,-13829.445488860358,-9460.82067613,-13818.60046183,30.990989789829325,2.196120023727417,True,4455,82.51697699939419,118.99541814223478,735.7529754638672,195,0.838267160160362,0.78,0.94822096824646
00508.png,-9534.883720829557,-13815.884593448813,-9498.94512044,-13802.76081148,38.259856914594586,2.2513198852539062,True,4269,100.27804822531229,133.56559755484176,742.6151580810547,97,0.8201415684807993,0.388,0.9477770030498505
00509.png,-9574.168181932659,-13804.834795759076,-9536.54470904,-13785.02427701,42.52037588747512,2.811774969100952,True,4202,66.43609765788865,115.97806068484441,730.1899566650391,967,0.8411672748629064,1.0,0.9455270767211914
00510.png,-9602.929007258555,-13789.416000799318,-9573.39127452,-13765.5489321,37.97518431334188,1.0926780700683594,True,3934,47.07741472924013,104.32205057654406,699.3133392333984,433,0.8508221640804049,1.0,0.9445005655288696
00511.png,-9639.925992363691,-13776.08481689202,-9609.57029137,-13744.70658384,43.65847102550957,1.1154239177703857,True,3828,77.99942438576981,118.1864282275258,726.0538024902344,530,0.8372208398025497,1.0,0.9450563192367554
00512.png,-9680.229058746489,-13759.411226689277,-9644.83169374,-13721.93284241,51.551942132064745,1.0788373947143555,True,3566,88.01457558085646,121.10056559702237,735.5190277099609,661,0.8353535924501245,1.0,0.9458160400390625
00513.png,-9723.48428526079,-13736.140401412214,-9678.99181747,-13697.20767031,59.12137719295775,1.0819096565246582,True,3654,94.3016891286568,114.42946827641633,719.9104766845703,416,0.8410504194863193,1.0,0.946930855512619
00514.png,-9766.453069618576,-13708.349105968664,-9711.46293718,-13670.45425709,66.78273906593606,1.2423160076141357,True,3691,108.98048708751709,122.0192921169183,718.0047760009766,235,0.83005782663937,0.94,0.9446346163749695
00515.png,-9801.941434396662,-13675.490056347113,-9742.02324308,-13641.74607361,68.76660542459965,1.4145216941833496,True,3752,106.65678595703687,139.18443471446204,738.0470428466797,145,0.8114152260842051,0.58,0.9451622366905212
00516.png,-9836.188371762017,-13638.122659002043,-9770.65013034,-13611.32468316,70.80531475758885,1.5512158870697021,True,3895,109.26835363380732,115.31500298780564,729.4208526611328,103,0.8419088204469285,0.412,0.9452173113822937
00517.png,-9865.183122295068,-13597.481217109322,-9797.29273811,-13579.3771025,70.26281541885119,1.8341896533966064,True,4177,87.65528488061626,91.11641294684952,716.6728820800781,84,0.8728619217705121,0.336,0.9463914632797241
00518.png,-9889.223674118328,-13556.501941282837,-9822.2844875,-13546.42319364,67.69369142816367,3.3188161849975586,True,4320,70.08313580327031,102.12751129583802,726.9548492431641,197,0.8595132677054655,0.788,0.9454228281974792
00519.png,-9907.193146269497,-13524.977176583792,-9846.05063173,-13512.46852256,62.40892171556493,1.9949448108673096,True,4171,62.61101628004949,115.02977320925521,727.8511505126953,1132,0.841959756293263,1.0,0.9467378854751587
00520.png,-9922.142500911374,-13494.887755255773,-9868.58693239,-13477.61105041,56.27329251052813,1.587862253189087,True,4295,55.80051265647141,109.8592617779677,725.4664764404297,531,0.8485674178674628,1.0,0.9462447762489319
00521.png,-9937.04839304202,-13461.734678665292,-9889.90610469,-13442.06451061,51.08141406018781,1.3089251518249512,True,4170,52.45322546156565,108.22927535324038,711.5481262207031,128,0.8478960573923702,0.512,0.947995126247406
00522.png,-9953.607538642438,-13428.565694269537,-9910.02368944,-13406.00256157,49.077967241092544,1.4280526638031006,True,4230,54.972389888949685,110.7974121741513,726.7754058837891,255,0.847549309900743,1.0,0.9473040699958801
00523.png,-9958.472926795743,-13387.418737950215,-9928.91849463,-13369.48976859,34.567505014956765,1.3888118267059326,True,4174,9.60852658759475,105.32806310159164,702.0653839111328,573,0.8499739974148561,1.0,0.9487366080284119
00524.png,-9964.168755102324,-13348.787903056591,-9947.577362,-13332.91908947,22.958518456594934,1.3892648220062256,True,4069,16.08146292531004,113.91710549437266,682.4897003173828,316,0.8330859712001558,1.0,0.9495620429515839
00525.png,-9970.580581671717,-13309.746894268348,-9966.41918714,-13296.40740968,13.97351256955068,1.3741281032562256,True,4040,20.814841767507815,106.18477401540702,702.1190643310547,562,0.8487652886671369,1.0,0.9497862458229065
00526.png,-9985.621150064926,-13276.87213915534,-9985.69121029,-13259.93246533,16.939818704581985,0.9205024242401123,True,4170,53.46341963361734,114.96069182011266,759.2479095458984,25,0.8485860937188883,0.1,0.9495186805725098
00527.png,-10011.685459809061,-13246.91615569558,-10004.86575015,-13223.14137362,24.733554184048653,1.0305042266845703,True,4161,53.55676762226686,110.61847577928776,726.0686340332031,326,0.8476473564698441,1.0,0.9487984776496887
00528.png,-10035.005917259852,-13211.429959924131,-10022.86837129,-13186.0040783,28.174376275874955,0.9599840641021729,True,4214,48.419123484798334,106.79884367095323,722.4753112792969,575,0.8521764799383345,1.0,0.9512259364128113
00529.png,-10050.217987682376,-13169.910224904283,-10039.76123697,-13148.62855927,23.711873136261286,0.8727684020996094,True,3993,20.421101156450092,102.49562527047243,711.3924713134766,831,0.8559225330551643,1.0,0.9518834352493286
00530.png,-10067.816163254249,-13128.400108777463,-10056.18222701,-13111.15507908,20.802392213436743,0.942509651184082,True,3878,26.720827506610263,103.76436811501455,712.28369140625,1000,0.8543215724760533,1.0,0.951779305934906
00531.png,-10083.189953232319,-13086.142582444949,-10072.11226858,-13073.55914746,16.76478252995355,0.8793199062347412,True,3684,18.7379242171725,101.41956185844404,709.9044342041016,784,0.8571363172676206,1.0,0.9534699320793152
00532.png,-10100.848789617055,-13042.291833502642,-10087.73643865,-13035.84966995,14.609422272022282,0.8552539348602295,True,3759,26.54879986168866,100.87982328521909,711.3073272705078,409,0.8581768816127282,1.0,0.952678918838501
00533.png,-10118.618545621408,-12995.83916914525,-10103.18965977,-12997.9520625,15.572887880683272,0.8626220226287842,True,3808,35.77774747390056,81.17119560125461,716.6007385253906,203,0.8867274463485938,0.812,0.9516395926475525
00534.png,-10137.826118258692,-12951.232834504468,-10118.43096068,-12960.01104046,21.289176529402063,0.8448238372802734,True,3782,63.82779992464325,60.24049239714357,724.1850280761719,51,0.9168161587692927,0.204,0.952905923128128
00535.png,-10159.488604303524,-12910.317373573793,-10133.19402834,-12921.83513428,28.70650687190937,1.1454284191131592,True,3763,58.85534196648005,114.04624147594897,707.4282379150391,148,0.8387875471128059,0.592,0.9520115554332733
00536.png,-10174.23086881448,-12867.118545351412,-10147.18288086,-12883.59911559,31.673377587095327,1.1302886009216309,True,3720,42.44353802362475,106.41383672645053,690.3585815429688,78,0.845857153700309,0.312,0.9542601108551025
00537.png,-10188.355093567685,-12822.944108205731,-10160.72811375,-12845.46217124,35.641453066087564,1.2102477550506592,True,3647,51.365615022117396,121.54883912954189,702.0917663574219,41,0.8268761364911612,0.164,0.9562241435050964
00538.png,-10206.327685529617,-12780.736527358376,-10174.0133912,-12807.39981094,41.894442464069094,2.0186803340911865,True,3473,59.979678484328645,100.40717376369618,715.9352111816406,132,0.8597538266095677,0.528,0.9525477290153503
00539.png,-10223.902751655925,-12735.209398109413,-10186.79429857,-12769.15822627,50.29473356035802,1.6867060661315918,True,3390,78.77665750696389,95.44701100270575,685.4182281494141,41,0.8607463194254308,0.164,0.952357143163681
00540.png,-10234.279715114153,-12701.789941304485,-10198.84125564,-12730.8509631,45.830420003536624,2.239196538925171,True,3247,36.96783913468304,106.95307208849856,701.9340972900391,268,0.8476308922712077,1.0,0.9522664546966553
00541.png,-10230.25349107522,-12673.135619235807,-10210.48344513,-12692.62607635,27.762071882269762,2.2877261638641357,True,3013,7.371273335194322,101.80869376960473,708.0836181640625,731,0.8562193911030213,1.0,0.9546369910240173
00542.png,-10228.36906413971,-12641.809749461649,-10222.47812855,-12654.56816884,14.052771511556301,0.9071054458618164,True,2902,42.81728945631263,109.76524666348516,708.6175537109375,168,0.8450994530284228,0.672,0.9538142085075378
00543.png,-10227.765835052875,-12610.88550953964,-10235.75846119,-12616.77297532,9.926949475180333,0.849276065826416,True,2967,38.35058435980425,107.00800950216778,709.8632659912109,285,0.8492554628069842,1.0,0.9518523514270782
00544.png,-10233.622921931279,-12576.101691007138,-10250.70731223,-12579.47204035,17.413662640926137,0.9206387996673584,True,3023,37.075321957949384,108.3891092150966,712.8596343994141,372,0.8479516808292635,1.0,0.9498252868652344
00545.png,-10244.728000252864,-12539.47152834078,-10267.31620484,-12542.87241817,22.842789630446475,1.0695617198944092,True,2965,34.27093396528013,106.54023808232081,712.9287261962891,400,0.8505597626136511,1.0,0.9496387839317322
00546.png,-10264.653144693384,-12501.363858291808,-10285.52297578,-12506.98078794,21.61249056116945,1.1214046478271484,True,2942,16.434378948766263,100.40278309757582,712.0159759521484,344,0.8589880192459004,1.0,0.9484705924987793
00547.png,-10290.991005371532,-12463.089381614825,-10304.84162137,-12471.79714968,16.360464180881177,1.4067461490631104,True,3117,15.745999316696736,96.47878164757289,710.7227783203125,253,0.8642525825954444,1.0,0.9485532641410828
00548.png,-10318.580144947711,-12425.132439287014,-10324.53748492,-12437.18012763,13.440115102004784,1.7576639652252197,True,3451,34.66152344787327,97.04782378503897,715.7324523925781,193,0.8644076799080107,0.772,0.9486234188079834
00549.png,-10338.685906974963,-12384.560482353667,-10344.39511423,-12403.04289259,19.34410855079812,1.9663753509521484,True,3280,40.78524394815509,108.75440923923547,725.5057067871094,84,0.85009847858971,0.336,0.9481447637081146
00550.png,-10361.558002372356,-12344.657232252555,-10365.34695818,-12369.83628848,25.46254226539722,2.2696361541748047,True,3396,44.369969481262665,95.43723898078773,716.6960906982422,50,0.866837226797473,0.2,0.9477513432502747
00551.png,-10385.24213257665,-12309.721990702486,-10387.61129458,-12337.52469308,27.90346193737856,2.8028385639190674,True,3362,26.707033794039674,121.22141345518568,681.6102142333984,56,0.8221543472737972,0.224,0.9473786950111389
00552.png,-10399.480611255376,-12283.45524062278,-10411.08993374,-12306.05022026,25.402942218538815,3.308673143386841,True,3314,31.278102294142137,103.6470833460864,713.5105133056641,813,0.8547364314705135,1.0,0.9453109502792358
00553.png,-10413.127456622298,-12255.984665346226,-10436.11700316,-12275.62215064,30.23491489441133,2.322550058364868,True,3107,47.22179526048713,109.93264483088129,718.0902557373047,590,0.8469097109276227,1.0,0.9461849927902222
00554.png,-10427.686060355407,-12229.596624850497,-10462.85850703,-12246.56108438,39.04988978480242,2.0393526554107666,True,2923,67.13290320258761,115.23818789492022,706.7888641357422,215,0.836955286447767,0.86,0.9455484747886658
00555.png,-10452.03600215565,-12204.056126934405,-10491.38791099,-12218.98390692,42.08813780871534,2.0876612663269043,True,3126,41.93891954784829,108.05815175449519,710.3254089355469,452,0.8478751423007309,1.0,0.9446661472320557
00556.png,-10486.84214651632,-12180.779544167352,-10521.08146326,-12192.57892371,36.215413412876195,2.047076463699341,True,3457,10.764240522612765,103.06094253230114,708.5164794921875,724,0.8545398088606666,1.0,0.9442882537841797
00557.png,-10525.935673217737,-12155.179238880399,-10551.14658229,-12166.83295188,27.774069974115307,2.2367310523986816,True,3670,9.030087637661348,101.72477184121195,710.2447967529297,879,0.8567750551552459,1.0,0.9444622099399567
00558.png,-10562.50938382786,-12127.167873102782,-10581.13187804,-12141.53003162,23.51741669390605,2.543278694152832,True,3612,11.302189001782708,99.98944035247516,710.562744140625,753,0.859281335565369,1.0,0.9438905119895935
00559.png,-10604.202844514391,-12104.192013985941,-10611.31496598,-12116.69687961,14.385893646811127,2.8540163040161133,True,3777,33.77277177251041,99.89864629458093,711.5124359130859,490,0.8595967670383994,1.0,0.9449303150177002
00560.png,-10645.456835350265,-12077.827184605674,-10641.49946672,-12091.78914355,14.511962790706805,2.8919460773468018,True,3939,49.72424823839964,98.18621988643484,705.2220916748047,207,0.8607726260343658,0.828,0.9450968503952026
00561.png,-10679.68875615334,-12047.160302094659,-10671.0934165,-12066.5274115,21.18878926401229,3.2559123039245605,True,3705,50.604621866913085,96.57036032326208,700.4751586914062,63,0.8621359242722181,0.252,0.9438386857509613
00562.png,-10707.510694651355,-12024.66417369994,-10700.35111956,-12041.2122461,18.030480183465528,3.611297845840454,True,3620,9.554453406725862,102.30451704565262,709.3560028076172,858,0.8557783163309631,1.0,0.9434767961502075
00563.png,-10739.62722980156,-12002.81888082018,-10729.36935279,-12016.04847521,16.740555800314997,2.271021842956543,True,3590,24.519798253408986,105.09154726118311,709.1625061035156,718,0.8518089346846504,1.0,0.9463024139404297
00564.png,-10762.005439421457,-11978.728794909402,-10757.70237736,-11991.08285301,13.082014166698816,1.5660104751586914,True,3385,29.99822587435747,116.18006814081349,708.3481903076172,75,0.8359845204229864,0.3,0.9455850124359131
00565.png,-10781.926415899947,-11954.052888909935,-10785.90824982,-11966.50239625,13.07077787957626,1.5106709003448486,True,3176,40.0139220527406,132.73623405173578,710.6893463134766,97,0.8132288956626804,0.388,0.9437873959541321
00566.png,-10800.864688010712,-11930.124972849497,-10814.59588753,-11942.65664812,18.590016818816217,1.504251480102539,True,2983,38.521216128186325,110.92073358770686,717.1070556640625,162,0.845321932462384,0.648,0.9442257285118103
00567.png,-10818.768924735998,-11905.268390023644,-10844.11213324,-11919.53336349,29.08208529787978,1.5183422565460205,True,2937,46.076918492029506,108.54959122947501,717.9256286621094,317,0.8488010639322591,1.0,0.9429831206798553
00568.png,-10843.24500792063,-11883.785902298167,-10874.7402536,-11897.16482501,34.2190893118615,1.3338253498077393,True,2855,44.44697446048658,93.58679256417963,677.9957122802734,128,0.8619655097088693,0.512,0.9435755908489227
00569.png,-10872.623920972736,-11863.882212869295,-10906.46823981,-11875.57329658,35.80669428876497,1.176374912261963,True,2829,26.425495555108274,99.37968325554363,647.7803039550781,36,0.8465842776497333,0.144,0.9451413154602051
00570.png,-10904.806796439367,-11846.656746791537,-10938.33821256,-11854.50830934,34.4383928415294,1.2004306316375732,True,2663,27.072381308842083,100.38515518813578,717.5191497802734,78,0.8600941100751431,0.312,0.9461596608161926
00571.png,-10942.484834156323,-11833.628881681454,-10969.95458746,-11833.56577353,27.469825794928166,1.2083570957183838,True,2779,25.79537719748222,99.82120824658568,698.0980529785156,213,0.8570097598457881,0.852,0.9465455412864685
00572.png,-10981.688976676165,-11815.610340206547,-11001.31312612,-11812.63882246,19.84785023905611,1.1986160278320312,True,2771,17.89759388954408,99.59182455447629,703.5981750488281,407,0.8584535490764102,1.0,0.9463762044906616
00573.png,-11022.023509003673,-11797.156090038343,-11032.53532945,-11791.65843803,11.86265344266043,1.2135639190673828,True,2860,28.834766968606033,99.84692718157132,708.3706817626953,608,0.859047064267095,1.0,0.9471789002418518
00574.png,-11059.15775298858,-11774.005602039284,-11063.46013809,-11770.38639654,5.622202949643027,1.2513656616210938,True,2931,21.13159274017838,101.5105292509731,708.1973571777344,682,0.8566635017454644,1.0,0.9456602036952972
