drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
00363.png,4021,00363,1839,40,1245,0.792,1.641,"(0.990,1.000,0.992,0.999)",0.992,0.816,-7569.33692784,-14429.87747255,-22.383,-7565.82590524,-14431.18656298,-22.442,7.9879,-10.5659,11.4989,-11.8750,13.2455,16294.0556,16.5299,0.0000,0.0000,1.9813,0.9703
00364.png,4038,00364,1854,39,1203,0.794,1.681,"(0.994,1.000,0.995,0.999)",0.996,0.815,-7594.92664020,-14468.75226721,-22.305,-7585.80726678,-14472.69268141,-22.370,2.1858,-8.2602,11.3052,-12.2007,8.5446,16340.0480,16.6332,0.0000,0.0000,2.0383,0.9783
00365.png,3944,00365,1842,32,1292,0.813,1.620,"(0.989,1.000,0.991,0.999)",0.991,0.825,-7613.05647209,-14513.72665749,-22.346,-7605.49858581,-14515.06673621,-22.394,3.7356,-12.0809,11.2935,-13.4210,12.6453,16386.0774,17.5404,0.0000,0.0000,1.6455,0.9831
00366.png,4053,00366,1890,25,1326,0.813,1.729,"(0.986,1.000,0.989,0.999)",0.989,0.816,-7632.61283965,-14554.62031831,-22.162,-7625.07276670,-14557.10101447,-22.231,3.8476,-11.9623,11.3876,-14.4430,12.5658,16432.8176,18.3923,0.0000,0.0000,1.4525,0.9707
00367.png,4084,00367,1953,19,1242,0.809,1.785,"(0.997,1.000,0.998,0.999)",0.998,0.813,-7663.76272488,-14585.09695300,-22.963,-7646.86397395,-14596.41061927,-22.968,-7.8021,-1.4934,9.0966,-12.8070,7.9438,16479.1461,15.7089,0.0000,0.0000,1.2849,0.9740
00368.png,3900,00368,1842,16,1192,0.802,1.826,"(0.996,1.000,0.996,0.999)",0.997,0.806,-7675.44237548,-14631.82737578,-23.085,-7666.94424626,-14637.19002604,-23.127,-0.3560,-7.1770,8.1422,-12.5396,7.1858,16523.9824,14.9511,0.0000,0.0000,1.2107,0.9705
00369.png,3800,00369,1764,16,1098,0.786,1.781,"(0.994,1.000,0.995,0.999)",0.995,0.803,-7690.57861231,-14673.26489698,-22.412,-7686.00385375,-14677.97643292,-22.529,3.5008,-7.6233,8.0755,-12.3348,8.3887,16569.3725,14.7432,0.0000,0.0000,1.1522,0.9737
00370.png,3784,00370,1798,16,1148,0.774,1.752,"(0.999,1.000,0.999,0.999)",0.999,0.802,-7712.22115025,-14709.81088227,-22.247,-7705.17856597,-14717.79534870,-22.330,0.8039,-3.1647,7.8465,-11.1492,3.2653,16614.2135,13.6335,0.0000,0.0000,1.2700,0.9757
00371.png,3805,00371,1799,16,1199,0.783,1.701,"(0.995,1.000,0.997,0.999)",0.996,0.809,-7725.09899243,-14752.67445853,-21.400,-7722.87715680,-14758.16626075,-21.532,6.8075,-5.0360,9.0293,-10.5278,8.4678,16658.2010,13.8695,0.0000,0.0000,1.2052,0.9734
00372.png,3914,00372,1810,15,1170,0.808,1.709,"(0.997,1.000,0.998,0.999)",0.997,0.818,-7760.58119804,-14787.59731149,-21.963,-7744.05398508,-14797.45787557,-21.999,-9.8534,1.1714,6.6738,-8.6891,9.9228,16701.9565,10.9563,0.0000,0.0000,1.1907,0.9713
00373.png,3778,00373,1736,15,1198,0.806,1.683,"(0.972,1.000,0.985,0.999)",0.979,0.812,-7791.90381452,-14822.85979959,-21.053,-7767.41386238,-14835.83160896,-21.241,-22.7531,7.1818,1.7368,-5.7900,23.8596,16746.5157,6.0449,0.0000,0.0000,1.1096,0.9788
00374.png,3720,00374,1696,15,1142,0.819,1.697,"(0.977,1.000,0.987,0.999)",0.982,0.818,-7807.55844818,-14866.05955715,-18.843,-7788.71326408,-14875.39908705,-19.153,-20.7520,5.5576,-1.9068,-3.7819,21.4833,16791.1806,4.2354,0.0000,0.0000,1.1040,0.9898
00375.png,3849,00371,181,15,43,0.724,1.707,"(0.885,0.998,0.922,1.000)",0.911,0.818,-7860.15256319,-14933.90063724,-17.792,-7816.32924022,-14923.56064606,-18.043,-56.5302,-20.2615,-12.7069,-9.9215,60.0516,16835.8391,16.1214,0.0000,0.0000,1.0356,0.6049
00376.png,3686,00379,189,15,52,0.619,1.826,"(0.899,0.836,0.904,0.986)",0.864,0.742,-7892.39304058,-14916.06605623,-12.957,-7840.34995158,-14957.53642294,-13.800,-73.3719,39.9101,-21.3288,-1.5602,83.5239,16892.1343,21.3858,0.0000,0.0000,1.0332,0.5323
00377.png,4089,00377,1586,15,1103,0.812,1.694,"(0.686,0.986,0.809,0.970)",0.756,0.725,-7929.02050166,-14985.32465697,-8.106,-7864.27887644,-14999.63272021,-9.111,-96.9500,13.5652,-32.2084,-0.7429,97.8944,16932.0977,32.2169,0.0000,0.0000,1.0748,0.9066
00378.png,4576,00378,1694,15,1193,0.806,1.669,"(0.666,0.977,0.806,0.959)",0.740,0.718,-7950.43077790,-15033.34022500,-3.890,-7885.17545387,-15043.57642051,-4.863,-108.2997,9.1880,-43.0444,-1.0482,108.6887,16979.6438,43.0571,0.0000,0.0000,1.0647,0.8699
00379.png,4525,00379,1694,16,1151,0.806,1.681,"(0.721,0.984,0.859,0.972)",0.786,0.735,-7949.06618399,-15085.83489156,1.557,-7900.15964727,-15089.49200948,0.526,-100.1473,0.8048,-51.2408,-2.8523,100.1505,17027.2947,51.3201,0.0000,0.0000,1.1556,0.8674
00380.png,4419,00380,1753,16,1251,0.803,1.660,"(0.720,0.981,0.866,0.968)",0.785,0.736,-7957.63690223,-15135.53286156,6.262,-7910.60867153,-15136.39713630,5.328,-105.1888,-4.5647,-58.1606,-5.4289,105.2878,17073.2851,58.4134,0.0000,0.0000,1.1372,0.8357
00381.png,4625,00381,1718,17,1242,0.820,1.594,"(0.643,0.968,0.791,0.945)",0.720,0.722,-7969.67438779,-15188.44342341,10.168,-7917.94506252,-15184.57946564,9.301,-117.0723,-13.0944,-65.3430,-9.2304,117.8023,17117.9296,65.9917,0.0000,0.0000,1.1296,0.8404
00382.png,4568,00382,1721,19,1212,0.809,1.626,"(0.646,0.974,0.783,0.953)",0.723,0.716,-7958.72402702,-15242.62954076,15.300,-7919.03951155,-15233.76013077,14.295,-109.5381,-23.1879,-69.8536,-14.3185,111.9655,17162.4415,71.3060,0.0000,0.0000,1.1950,0.8583
00383.png,4200,00383,1560,21,1070,0.786,1.641,"(0.600,0.974,0.728,0.945)",0.685,0.690,-7952.24335748,-15304.61533815,21.533,-7914.82873937,-15285.03564230,20.267,-109.7273,-41.6411,-72.3127,-22.0614,117.3629,17204.2576,75.6031,0.0000,0.0000,1.2691,0.8715
00384.png,4074,00384,1364,20,931,0.810,1.603,"(0.467,0.973,0.595,0.912)",0.575,0.659,-7948.41939793,-15372.19858666,27.778,-7906.09386313,-15338.50285145,26.316,-116.2415,-66.8428,-73.9160,-33.1471,134.0897,17244.7816,81.0080,0.0000,0.0000,1.1832,0.8828
00385.png,3944,00385,1275,19,904,0.810,1.692,"(0.348,0.986,0.491,0.885)",0.480,0.614,-7928.64282120,-15429.84228278,33.944,-7890.72060191,-15390.84785850,32.288,-110.7363,-84.0341,-72.8141,-45.0397,139.0118,17284.9061,85.6182,0.0000,0.0000,1.2192,0.8715
00386.png,3996,00386,1318,18,903,0.811,1.624,"(0.206,0.990,0.354,0.817)",0.360,0.572,-7915.57949371,-15484.62160152,40.213,-7871.21000735,-15441.38652886,38.287,-115.3563,-100.6554,-70.9868,-57.4203,153.0967,17320.6900,91.3029,0.0000,0.0000,1.8295,0.8751
00387.png,3997,00387,1274,18,896,0.798,1.685,"(0.170,0.998,0.324,0.804)",0.331,0.550,-7882.78214998,-15534.99049716,46.920,-7845.71975685,-15489.63157335,44.769,-103.6768,-115.6135,-66.6144,-70.2546,155.2913,17352.6304,96.8153,0.0000,0.0000,1.7779,0.8705
00388.png,4065,00385,401,18,157,0.573,1.940,"(0.557,1.000,0.664,0.961)",0.653,0.568,-7829.99135396,-15589.34446371,52.563,-7812.34370175,-15537.32494043,50.692,-75.1834,-137.7683,-57.5357,-85.7488,156.9479,17379.1879,103.2629,0.0000,0.0000,1.8850,0.5538
00389.png,3811,00385,204,18,66,0.570,1.812,"(0.670,0.850,0.723,0.999)",0.726,0.648,-7782.02938613,-15607.94695540,63.193,-7773.15078828,-15577.61006129,60.985,-54.4242,-127.8074,-45.5456,-97.4705,138.9126,17402.0692,107.5867,0.0000,0.0000,1.8296,0.4057
00390.png,3318,00390,1006,18,617,0.752,1.678,"(0.382,0.963,0.487,0.862)",0.499,0.599,-7750.94195758,-15638.68127141,66.154,-7731.46998661,-15609.42482948,64.958,-52.8997,-133.6985,-33.4277,-104.4421,143.7834,17411.6314,109.6611,0.0000,0.0000,1.0660,0.8656
00391.png,3183,00391,989,20,595,0.743,1.677,"(0.404,0.965,0.514,0.873)",0.518,0.603,-7706.37756276,-15666.03018534,72.480,-7687.72508486,-15637.51152025,70.871,-39.7722,-140.0258,-21.1197,-111.5072,145.5646,17418.1272,113.4896,0.0000,0.0000,1.1165,0.8698
00392.png,3357,00393,1117,20,656,0.769,1.710,"(0.502,0.956,0.609,0.895)",0.597,0.643,-7667.98203154,-15676.94139966,78.430,-7644.17590532,-15658.25679537,76.998,-34.2844,-133.8195,-10.4782,-115.1349,138.1415,17418.7444,115.6107,0.0000,0.0000,1.1337,0.8344
00393.png,3870,00393,1189,21,703,0.787,1.613,"(0.548,0.957,0.671,0.902)",0.637,0.674,-7616.31378554,-15688.75520542,84.514,-7598.35469908,-15673.10099731,83.226,-16.6074,-132.2727,1.3517,-116.6185,133.3112,17412.9161,116.6263,0.0000,0.0000,1.2424,0.8306
00394.png,4259,00394,1308,22,856,0.804,1.613,"(0.602,0.951,0.753,0.917)",0.684,0.699,-7564.92768516,-15697.80018876,90.654,-7550.98717415,-15682.50673377,89.473,0.0393,-131.7709,13.9798,-116.4775,131.7709,17401.0021,117.3134,0.0000,0.0000,1.3319,0.7777
00395.png,3947,00395,1164,24,781,0.793,1.604,"(0.640,0.959,0.809,0.934)",0.719,0.710,-7509.60390281,-15698.33342540,97.086,-7501.73326733,-15685.59824754,95.928,20.2543,-126.9152,28.1249,-114.1800,128.5212,17383.8525,117.5929,0.0000,0.0000,1.2289,0.7462
00396.png,4542,00396,1269,25,882,0.767,1.630,"(0.666,0.977,0.808,0.958)",0.741,0.706,-7472.61201683,-15681.81378470,102.500,-7456.02561563,-15679.71665864,101.525,22.3839,-109.0664,38.9703,-106.9693,111.3396,17360.3955,113.8469,0.0000,0.0000,1.4234,0.8282
00397.png,4670,00397,1407,28,926,0.776,1.575,"(0.776,0.993,0.878,0.986)",0.829,0.750,-7446.98261311,-15649.45773062,106.483,-7417.52297046,-15663.96633442,105.917,13.5353,-78.6584,42.9949,-93.1670,79.8145,17331.6415,102.6093,0.0000,0.0000,1.5310,0.9012
00398.png,4558,00398,1576,28,1017,0.805,1.661,"(0.850,0.998,0.920,0.993)",0.886,0.777,-7418.87966768,-15626.55561924,110.621,-7383.79768311,-15643.98880581,110.141,7.4597,-60.1601,42.5417,-77.5933,60.6208,17298.6474,88.4902,0.0000,0.0000,1.5650,0.9653
00399.png,4344,00399,1724,27,1087,0.780,1.705,"(0.935,1.000,0.965,0.998)",0.950,0.789,-7388.97514893,-15600.03409142,112.733,-7352.64748755,-15620.73306799,112.502,3.3221,-40.2543,39.6498,-60.9533,40.3912,17264.4721,72.7146,0.0000,0.0000,1.5436,0.9703
00400.png,4145,00401,1483,27,944,0.794,1.729,"(0.902,1.000,0.944,0.997)",0.925,0.782,-7359.15327872,-15602.09659970,114.263,-7322.57419051,-15602.68854407,114.060,-0.7739,-50.8049,35.8052,-51.3969,50.8108,17229.7616,62.6391,0.0000,0.0000,1.5089,0.9429
00401.png,4012,00401,1573,26,1004,0.803,1.729,"(0.942,1.000,0.968,0.998)",0.956,0.799,-7323.30398889,-15577.90827881,117.724,-7292.48608767,-15582.79550659,117.346,1.4472,-36.6175,32.2651,-41.5048,36.6461,17200.7995,52.5708,0.0000,0.0000,1.3626,0.9786
00402.png,3989,00402,1614,26,1031,0.785,1.729,"(0.981,1.000,0.989,0.999)",0.986,0.803,-7299.66870382,-15550.04081935,120.484,-7265.44704564,-15559.97411633,120.179,-8.4143,-20.0713,25.8074,-30.0046,21.7637,17169.2477,39.5764,0.0000,0.0000,1.4350,0.9767
00403.png,3825,00403,1680,26,1046,0.790,1.802,"(0.974,1.000,0.985,0.999)",0.980,0.797,-7259.68601651,-15540.01449850,120.820,-7236.15954956,-15538.98730508,120.730,-1.9164,-22.5929,21.6101,-21.5657,22.6740,17136.7606,30.5299,0.0000,0.0000,1.4478,0.9735
00404.png,3866,00404,1630,26,1087,0.789,1.688,"(0.945,1.000,0.963,0.998)",0.958,0.797,-7205.14818750,-15527.55448203,121.821,-7201.07657967,-15519.41727583,121.647,19.2857,-23.6771,23.3573,-15.5399,30.5376,17105.8320,28.0544,0.0000,0.0000,1.4651,0.9716
00405.png,3990,00405,1595,25,999,0.793,1.625,"(0.923,1.000,0.947,0.997)",0.940,0.797,-7161.74361056,-15515.38528462,124.462,-7164.52561299,-15500.81891062,124.088,30.0220,-26.1431,27.2400,-11.5767,39.8093,17073.1664,29.5980,0.0000,0.0000,1.4506,0.9674
00406.png,4051,00406,1642,25,1041,0.770,1.674,"(0.891,1.000,0.926,0.997)",0.916,0.774,-7126.93286543,-15503.76765946,127.509,-7129.54103313,-15482.24324483,127.024,33.2079,-30.3006,30.5998,-8.7761,44.9543,17040.1199,31.8334,0.0000,0.0000,2.0019,0.9737
00407.png,4155,00407,1669,25,1066,0.800,1.618,"(0.905,1.000,0.936,0.997)",0.926,0.795,-7099.77441302,-15484.95986207,129.914,-7097.74431086,-15463.02076769,129.522,29.8894,-28.5313,31.9195,-6.5922,41.3209,17007.7893,32.5932,0.0000,0.0000,2.1562,0.9575
00408.png,4181,00408,1676,24,1050,0.775,1.697,"(0.925,1.000,0.949,0.998)",0.942,0.784,-7074.07068924,-15466.16967408,131.810,-7068.58798187,-15443.02406504,131.475,26.1532,-27.9819,31.6359,-4.8363,38.3012,16976.6682,32.0034,0.0000,0.0000,1.9703,0.9703
00409.png,4100,00409,1642,25,1032,0.766,1.704,"(0.918,1.000,0.944,0.998)",0.936,0.778,-7046.67787213,-15445.07224996,134.360,-7040.90956363,-15422.22523095,133.955,25.0286,-26.1907,30.7969,-3.3436,36.2268,16946.3275,30.9779,0.0000,0.0000,2.2489,0.9822
00410.png,4044,00410,1578,25,973,0.769,1.748,"(0.888,1.000,0.924,0.997)",0.913,0.766,-7016.49902303,-15428.63212684,136.624,-7014.03222524,-15401.44684607,136.218,27.6670,-30.2021,30.1338,-3.0169,40.9589,16915.8188,30.2845,0.0000,0.0000,2.0490,0.9780
00411.png,3779,00411,1489,24,963,0.724,1.690,"(0.928,1.000,0.952,0.998)",0.944,0.765,-6995.65722433,-15402.60472659,138.800,-6989.64235943,-15379.29292185,138.418,22.0089,-25.7307,28.0238,-2.4189,33.8594,16885.8125,28.1280,0.0000,0.0000,2.0201,0.9662
00412.png,3591,00412,1448,24,902,0.775,1.706,"(0.957,1.000,0.971,0.999)",0.967,0.793,-6975.87851203,-15375.06357596,140.589,-6967.62894226,-15356.25609677,140.295,16.2392,-20.7996,24.4888,-1.9921,26.3882,16855.7161,24.5697,0.0000,0.0000,1.9359,0.9862
00413.png,3534,00413,1495,25,853,0.741,1.744,"(0.992,1.000,0.995,0.999)",0.994,0.788,-6960.02164626,-15342.25766763,142.285,-6947.69144750,-15330.79875065,142.024,7.2795,-11.4955,19.6097,-0.0366,13.6065,16825.9723,19.6098,0.0000,0.0000,1.9067,0.9818
00414.png,3486,00414,1390,24,896,0.744,1.637,"(0.970,1.000,0.979,0.999)",0.977,0.790,-6933.26514818,-15328.40047371,142.768,-6927.46482820,-15307.69159599,142.618,9.7789,-21.8592,15.5793,-1.1503,23.9468,16794.8619,15.6217,0.0000,0.0000,1.9879,0.9746
00415.png,3581,00415,1503,25,1006,0.774,1.654,"(0.953,1.000,0.968,0.998)",0.964,0.796,-6903.41802038,-15306.42093537,143.741,-6905.60701821,-15284.84207197,143.539,15.9948,-24.9187,13.8058,-3.3399,29.6104,16766.0587,14.2041,0.0000,0.0000,2.1096,0.9747
00416.png,3726,00416,1618,25,1073,0.787,1.760,"(0.941,1.000,0.961,0.998)",0.954,0.789,-6875.72866343,-15280.40995848,146.060,-6882.99901627,-15260.90187430,145.700,20.8258,-24.8597,13.5554,-5.3516,32.4302,16736.6384,14.5736,0.0000,0.0000,2.0613,0.9827
00417.png,3904,00417,1612,24,1126,0.815,1.644,"(0.918,1.000,0.945,0.997)",0.937,0.803,-6848.20857685,-15256.38990002,148.433,-6860.27488821,-15236.61193654,148.058,26.4340,-27.7789,14.3677,-8.0010,38.3461,16705.6145,16.4453,0.0000,0.0000,1.9621,0.9876
00418.png,4168,00418,1612,25,1135,0.818,1.655,"(0.764,1.000,0.839,0.989)",0.818,0.755,-6802.34372015,-15245.13873796,150.134,-6834.86844430,-15213.21168114,149.735,51.5229,-44.5302,18.9982,-12.6031,68.0996,16674.2033,22.7985,0.0000,0.0000,1.4461,0.9695
00419.png,4119,00419,1581,25,1086,0.829,1.558,"(0.647,1.000,0.752,0.979)",0.726,0.731,-6770.11068590,-15224.09253977,153.557,-6809.52829291,-15189.48194402,152.877,64.7771,-52.8901,25.3595,-18.2795,83.6268,16642.5110,31.2609,0.0000,0.0000,1.4012,0.9338
00420.png,4081,00420,1725,23,1203,0.817,1.645,"(0.751,1.000,0.831,0.988)",0.807,0.751,-6762.01152972,-15183.49082173,158.080,-6788.09989589,-15162.51327088,157.309,55.9325,-43.1017,29.8442,-22.1241,70.6130,16610.5068,37.1504,0.0000,0.0000,1.5393,0.9547
00421.png,4047,00421,1732,23,1201,0.816,1.586,"(0.795,0.999,0.870,0.990)",0.842,0.770,-6746.12327905,-15141.09679507,160.972,-6768.99491163,-15131.55640180,160.439,57.0012,-33.0059,34.1296,-23.4655,65.8675,16577.2118,41.4181,0.0000,0.0000,1.3918,0.9630
00422.png,4130,00422,1782,22,1238,0.813,1.681,"(0.794,0.999,0.873,0.990)",0.842,0.760,-6728.43698958,-15101.59739388,164.258,-6751.60103382,-15097.96155325,163.695,62.1008,-26.9101,38.9368,-23.2743,67.6806,16541.1380,45.3626,0.0000,0.0000,1.3595,0.9596
00423.png,4383,00423,1853,21,1348,0.808,1.583,"(0.789,0.998,0.874,0.989)",0.838,0.765,-6715.17546201,-15066.04702924,168.050,-6736.51806973,-15063.37302908,167.437,65.1076,-25.6083,43.7649,-22.9343,69.9627,16503.3392,49.4100,0.0000,0.0000,1.3845,0.9463
00424.png,4733,00424,1839,22,1338,0.813,1.602,"(0.713,0.992,0.829,0.977)",0.779,0.742,-6687.54882515,-15029.10432618,171.787,-6721.26703804,-15027.34962723,171.099,84.9680,-23.7023,51.2498,-21.9476,88.2120,16465.7866,55.7516,0.0000,0.0000,1.3613,0.9008
00425.png,5272,00425,2023,21,1483,0.819,1.598,"(0.779,0.993,0.885,0.985)",0.832,0.766,-6691.32820136,-14980.72205785,175.255,-6710.80033279,-14988.10688398,174.672,76.4459,-11.0747,56.9737,-18.4595,77.2439,16426.8899,59.8896,0.0000,0.0000,1.3553,0.9048
00426.png,5166,00427,1818,21,1317,0.818,1.648,"(0.786,0.992,0.897,0.989)",0.838,0.764,-6688.48622982,-14931.97255189,179.514,-6703.59825357,-14946.12643829,178.855,77.4886,1.6529,62.3766,-12.5010,77.5063,16387.0374,63.6170,0.0000,0.0000,1.3746,0.8554
00427.png,4627,00427,1684,21,1278,0.824,1.548,"(0.796,0.995,0.901,0.986)",0.846,0.778,-6694.11476688,-14870.79086736,-176.101,-6700.78801529,-14898.56628828,-176.733,73.1231,27.0899,66.4499,-0.6855,77.9799,16346.2043,66.4534,0.0000,0.0000,1.3541,0.8485
00428.png,4840,00428,1697,20,1280,0.815,1.614,"(0.779,0.996,0.884,0.985)",0.832,0.763,-6698.21961883,-14832.88459233,-172.426,-6702.01796557,-14853.25089047,-173.004,73.2037,30.0229,69.4054,9.6566,79.1212,16302.0140,70.0739,0.0000,0.0000,1.2683,0.8615
00429.png,4794,00428,1487,21,1050,0.804,1.615,"(0.792,0.996,0.891,0.983)",0.842,0.762,-6708.61002957,-14795.80448178,-168.735,-6707.25824222,-14809.73596718,-169.296,69.4351,32.9413,70.7869,19.0098,76.8529,16261.8652,73.2950,0.0000,0.0000,1.3419,0.8041
00430.png,4353,00430,1676,21,1154,0.789,1.636,"(0.865,0.999,0.926,0.994)",0.897,0.777,-6736.53657264,-14772.73178926,-164.942,-6719.21978340,-14771.45487663,-165.440,50.4368,22.5035,67.7536,23.7804,55.2293,16225.4112,71.8057,0.0000,0.0000,1.3372,0.9445
00431.png,3972,00431,1523,22,1079,0.797,1.750,"(0.853,0.998,0.918,0.994)",0.888,0.767,-6744.17556500,-14742.19869045,-161.934,-6732.21799796,-14735.51962717,-162.367,53.6855,20.1606,65.6431,26.8397,57.3462,16197.1725,70.9182,0.0000,0.0000,1.3486,0.9365
00432.png,3897,00432,1453,22,986,0.788,1.716,"(0.770,0.995,0.861,0.987)",0.823,0.740,-6743.82500310,-14703.78245145,-160.006,-6744.18616070,-14699.44240383,-160.363,66.9618,26.2820,66.6006,30.6220,71.9349,16171.4341,73.3032,0.0000,0.0000,1.2880,0.9372
00433.png,3798,00438,588,23,257,0.758,1.598,"(0.872,0.998,0.915,0.999)",0.901,0.769,-6754.12679775,-14702.75188711,-157.312,-6756.53009875,-14673.12850119,-157.695,71.9691,-4.1987,69.5658,25.4247,72.0915,16144.6969,74.0663,0.0000,0.0000,1.2531,0.5960
00434.png,3685,00434,1451,22,981,0.834,1.660,"(0.925,0.999,0.954,0.998)",0.943,0.811,-6812.03472096,-14650.32713596,-153.749,-6780.20543618,-14640.92459749,-154.109,31.1603,17.4073,62.9896,26.8098,35.6929,16127.9917,68.4577,0.0000,0.0000,1.2356,0.9536
00435.png,3482,00434,1360,23,916,0.833,1.675,"(0.892,0.999,0.934,0.996)",0.918,0.799,-6828.77294923,-14608.48917870,-151.631,-6803.64992565,-14606.61911064,-151.896,32.9446,28.9986,58.0677,30.8687,43.8893,16110.5763,65.7627,0.0000,0.0000,1.2096,0.9559
00436.png,3481,00436,1515,23,1064,0.825,1.660,"(0.918,1.000,0.945,0.998)",0.937,0.805,-6851.94862455,-14583.81507008,-149.218,-6828.05132510,-14575.18878561,-149.490,29.8265,24.1753,53.7238,32.8016,38.3935,16090.4351,62.9459,0.0000,0.0000,1.3342,0.9810
00437.png,3348,00437,1513,22,1080,0.828,1.608,"(0.977,1.000,0.984,0.999)",0.982,0.829,-6890.07913454,-14565.68621975,-145.541,-6856.85529623,-14547.83180735,-145.877,12.9791,13.5893,46.2030,31.4437,18.7917,16073.6570,55.8876,0.0000,0.0000,1.2739,0.9756
00438.png,3414,00438,1488,22,1065,0.833,1.639,"(0.964,1.000,0.976,0.999)",0.972,0.824,-6909.27239612,-14531.82655266,-143.526,-6884.87929282,-14519.62462361,-143.750,16.1350,19.3808,40.5281,31.5828,25.2181,16063.3310,51.3809,0.0000,0.0000,2.0237,0.9724
00439.png,3531,00439,1433,22,1018,0.826,1.684,"(0.952,1.000,0.965,0.998)",0.962,0.814,-6937.71020877,-14496.21711229,-141.978,-6913.87023088,-14489.88246607,-142.162,11.0918,27.7114,34.9317,34.0461,29.8488,16051.1213,48.7787,0.0000,0.0000,1.9089,0.9684
00440.png,3690,00440,1475,22,1059,0.815,1.623,"(0.870,1.000,0.908,0.996)",0.900,0.789,-6944.10701389,-14454.65732263,-140.337,-6939.02548073,-14458.22400315,-140.584,28.9457,42.9397,34.0272,39.3730,51.7849,16037.6359,52.0393,0.0000,0.0000,1.8407,0.9813
00441.png,3772,00441,1556,22,1132,0.797,1.626,"(0.911,1.000,0.939,0.997)",0.932,0.795,-6973.94742265,-14437.46395187,-136.495,-6965.67173209,-14430.38435427,-136.951,24.4481,35.0550,32.7238,42.1346,42.7383,16020.8890,53.3495,0.0000,0.0000,1.8961,0.9786
00442.png,3922,00442,1620,21,1179,0.802,1.593,"(0.953,1.000,0.968,0.999)",0.964,0.812,-7008.15344879,-14424.17691732,-133.325,-6995.12111335,-14407.33639697,-133.684,16.8013,24.3805,29.8337,41.2211,29.6090,16009.7133,50.8844,0.0000,0.0000,1.8739,0.9723
00443.png,4017,00443,1590,24,1180,0.811,1.591,"(0.936,1.000,0.958,0.998)",0.951,0.811,-7030.50048391,-14398.11687386,-131.534,-7024.11179733,-14384.91491962,-131.769,22.1219,27.4398,28.5106,40.6417,35.2465,16004.0280,49.6448,0.0000,0.0000,2.0687,0.9714
00444.png,4140,00444,1566,26,1075,0.796,1.618,"(0.880,1.000,0.919,0.996)",0.907,0.785,-7051.41609323,-14365.15493978,-130.135,-7052.18970599,-14360.87367283,-130.360,29.9752,38.2981,29.2015,42.5794,48.6339,15997.9346,51.6307,0.0000,0.0000,1.9736,0.9755
00445.png,3999,00445,1542,28,989,0.764,1.726,"(0.958,1.000,0.973,0.998)",0.968,0.788,-7097.72621832,-14359.42351884,-127.022,-7084.17034057,-14341.10788771,-127.381,13.6722,23.1104,27.2281,41.4260,26.8518,15989.7117,49.5730,0.0000,0.0000,2.1719,0.9831
00446.png,3891,00446,1468,32,936,0.747,1.697,"(0.958,1.000,0.973,0.998)",0.968,0.783,-7126.38149720,-14339.55882127,-123.898,-7116.37192114,-14322.64553903,-124.286,15.9368,22.9364,25.9464,39.8497,27.9296,15988.1525,47.5522,0.0000,0.0000,2.2505,0.9894
00447.png,3697,00448,1462,33,775,0.746,1.796,"(0.952,1.000,0.968,0.998)",0.963,0.773,-7150.76676806,-14320.90283926,-122.081,-7147.68062129,-14305.60050298,-122.349,23.4717,22.5245,26.5578,37.8268,32.5311,15988.0309,46.2189,0.0000,0.0000,2.3834,0.9604
00448.png,3547,00448,1457,36,876,0.792,1.710,"(0.943,1.000,0.963,0.998)",0.956,0.796,-7190.87482443,-14298.19211316,-120.468,-7181.74636106,-14288.13569969,-120.682,16.2437,27.2048,25.3722,37.2612,31.6853,15988.1138,45.0793,0.0000,0.0000,1.6964,0.9849
00449.png,3566,00449,1339,38,859,0.820,1.686,"(0.885,1.000,0.927,0.997)",0.912,0.791,-7216.34968859,-14265.57094155,-118.128,-7214.76074083,-14268.26295537,-118.453,24.5581,42.9410,26.1471,40.2490,49.4675,15988.9363,47.9964,0.0000,0.0000,1.8683,0.9719
00450.png,3686,00450,1474,38,1041,0.841,1.640,"(0.855,0.999,0.909,0.995)",0.889,0.794,-7254.50742543,-14241.02791936,-114.808,-7249.87657128,-14248.21886336,-115.249,21.2146,52.1954,25.8455,45.0045,56.3420,15987.5985,51.8979,0.0000,0.0000,1.8680,0.9779
00451.png,3615,00451,1525,40,1081,0.854,1.649,"(0.858,0.998,0.915,0.995)",0.892,0.799,-7298.36971228,-14224.13005189,-111.026,-7288.07275819,-14230.03094319,-111.511,13.1831,55.7528,23.4801,49.8519,57.2902,15987.8158,55.1047,0.0000,0.0000,1.9717,0.9487
00452.png,3796,00452,1705,39,1237,0.858,1.649,"(0.957,1.000,0.977,0.998)",0.968,0.832,-7344.42743769,-14238.30621575,-107.617,-7328.78930279,-14220.82336641,-107.968,3.7911,30.3656,19.4293,47.8485,30.6014,15991.5948,51.6427,0.0000,0.0000,1.9311,0.9829
